"","folder","filename","database","annotation","image","width","height","depth","segmented","name","pose","truncated","difficult","occluded"
"622","VOC2012","2008_008296.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",500,375,1,1,"horse","Rear",0,0,1
"623","VOC2012","2008_008301.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",500,375,1,1,"bus","Unspecified",1,0,0
"624","VOC2012","2008_008335.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",377,500,1,1,"person","Frontal",1,0,1
"625","VOC2012","2008_008362.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",500,375,1,1,"diningtable","Unspecified",1,0,0
"626","VOC2012","2008_008392.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",500,375,1,1,"horse","Left",0,0,0
"627","VOC2012","2008_008393.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",500,375,1,1,"horse","Frontal",1,0,0
"628","VOC2012","2008_008421.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",333,500,1,1,"horse","Right",1,0,0
"629","VOC2012","2008_008434.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",333,500,1,1,"pottedplant","Unspecified",1,0,0
"630","VOC2012","2008_008469.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",352,500,1,1,"bus","Right",1,0,1
"631","VOC2012","2008_008629.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",500,375,1,1,"bicycle","Right",0,0,1
"632","VOC2012","2008_008682.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",480,500,1,1,"bus","Unspecified",0,0,0
"633","VOC2012","2008_008711.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",500,375,1,1,"bicycle","Right",0,0,0
"634","VOC2012","2008_008746.jpg","The VOC2008 Database","PASCAL VOC2008","flickr",357,500,1,1,"bird","Left",0,0,1
"635","VOC2012","2009_000012.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",418,292,1,1,"horse","Left",0,0,0
"636","VOC2012","2009_000013.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,332,1,1,"cat","Unspecified",0,0,0
"637","VOC2012","2009_000022.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"train","Unspecified",1,0,0
"638","VOC2012","2009_000032.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"aeroplane","Unspecified",0,0,0
"639","VOC2012","2009_000037.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,363,1,1,"bird","Right",0,0,0
"640","VOC2012","2009_000039.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"sheep","Frontal",0,0,0
"641","VOC2012","2009_000074.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"motorbike","Right",0,0,1
"642","VOC2012","2009_000080.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"643","VOC2012","2009_000087.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,455,1,1,"sofa","Frontal",0,0,0
"644","VOC2012","2009_000096.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sofa","Unspecified",1,0,0
"645","VOC2012","2009_000121.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"bottle","Unspecified",1,0,1
"646","VOC2012","2009_000136.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"tvmonitor","Unspecified",1,0,0
"647","VOC2012","2009_000149.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"person","Unspecified",0,0,0
"648","VOC2012","2009_000156.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"dog","Right",0,0,0
"649","VOC2012","2009_000201.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"bottle","Frontal",0,0,1
"650","VOC2012","2009_000205.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"aeroplane","Right",0,0,0
"651","VOC2012","2009_000219.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,404,1,1,"cow","Unspecified",1,0,1
"652","VOC2012","2009_000242.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sofa","Unspecified",1,0,0
"653","VOC2012","2009_000309.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cow","Unspecified",0,0,1
"654","VOC2012","2009_000318.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bird","Right",0,0,1
"655","VOC2012","2009_000335.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bus","Unspecified",0,0,0
"656","VOC2012","2009_000351.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bicycle","Right",1,0,0
"657","VOC2012","2009_000354.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bicycle","Right",1,0,0
"658","VOC2012","2009_000387.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,324,1,1,"aeroplane","Left",0,0,0
"659","VOC2012","2009_000391.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"tvmonitor","Frontal",0,0,1
"660","VOC2012","2009_000412.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,354,1,1,"horse","Left",0,0,1
"661","VOC2012","2009_000418.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,429,1,1,"sofa","Frontal",1,0,1
"662","VOC2012","2009_000421.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"boat","Rear",0,0,0
"663","VOC2012","2009_000426.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,330,1,1,"bus","Unspecified",1,0,0
"664","VOC2012","2009_000440.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,366,1,1,"aeroplane","Right",0,0,0
"665","VOC2012","2009_000446.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",376,500,1,1,"boat","Rear",0,0,0
"666","VOC2012","2009_000455.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Frontal",0,0,0
"667","VOC2012","2009_000457.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bicycle","Right",0,0,1
"668","VOC2012","2009_000469.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,335,1,1,"boat","Unspecified",0,0,0
"669","VOC2012","2009_000487.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",288,215,1,1,"sofa","Right",0,0,0
"670","VOC2012","2009_000488.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"tvmonitor","Frontal",1,0,0
"671","VOC2012","2009_000523.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"car","Unspecified",1,0,0
"672","VOC2012","2009_000573.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bicycle","Left",0,0,0
"673","VOC2012","2009_000619.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,427,1,1,"bird","Left",0,0,0
"674","VOC2012","2009_000628.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"train","Unspecified",0,0,0
"675","VOC2012","2009_000641.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,381,1,1,"cow","Left",0,0,0
"676","VOC2012","2009_000664.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",389,500,1,1,"bird","Left",0,0,1
"677","VOC2012","2009_000675.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sheep","Right",0,0,1
"678","VOC2012","2009_000704.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,316,1,1,"tvmonitor","Frontal",1,0,0
"679","VOC2012","2009_000705.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"horse","Left",0,0,0
"680","VOC2012","2009_000712.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,356,1,1,"train","Right",1,0,0
"681","VOC2012","2009_000716.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cat","Unspecified",0,0,0
"682","VOC2012","2009_000723.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"boat","Left",0,0,0
"683","VOC2012","2009_000727.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",480,319,1,1,"horse","Left",0,0,1
"684","VOC2012","2009_000730.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,335,1,1,"motorbike","Left",0,0,1
"685","VOC2012","2009_000731.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"cow","Unspecified",1,0,1
"686","VOC2012","2009_000732.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",336,448,1,1,"sofa","Left",0,0,0
"687","VOC2012","2009_000771.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,342,1,1,"cow","Frontal",1,0,0
"688","VOC2012","2009_000825.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"person","Frontal",1,0,0
"689","VOC2012","2009_000828.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,339,1,1,"boat","Unspecified",0,0,0
"690","VOC2012","2009_000839.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"dog","Frontal",1,0,0
"691","VOC2012","2009_000840.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"bottle","Unspecified",0,0,0
"692","VOC2012","2009_000845.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,287,1,1,"train","Left",0,0,1
"693","VOC2012","2009_000879.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,357,1,1,"bird","Unspecified",0,0,0
"694","VOC2012","2009_000892.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"dog","Frontal",0,0,0
"695","VOC2012","2009_000919.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,261,1,1,"boat","Right",0,0,0
"696","VOC2012","2009_000924.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sheep","Unspecified",0,0,0
"697","VOC2012","2009_000931.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"horse","Left",1,0,0
"698","VOC2012","2009_000935.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Unspecified",0,0,0
"699","VOC2012","2009_000964.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,374,1,1,"cat","Right",0,0,0
"700","VOC2012","2009_000989.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Frontal",0,0,1
"701","VOC2012","2009_000991.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bird","Right",0,0,0
"702","VOC2012","2009_000998.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bird","Left",0,0,0
"703","VOC2012","2009_001008.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,402,1,1,"cat","Frontal",0,0,1
"704","VOC2012","2009_001082.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Frontal",0,0,0
"705","VOC2012","2009_001108.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,500,1,1,"bird","Left",1,0,0
"706","VOC2012","2009_001160.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",373,500,1,1,"bird","Rear",0,0,0
"707","VOC2012","2009_001215.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"diningtable","Unspecified",1,0,1
"708","VOC2012","2009_001240.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"car","Right",1,0,1
"709","VOC2012","2009_001255.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"bicycle","Left",0,0,0
"710","VOC2012","2009_001278.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,327,1,1,"bottle","Unspecified",0,0,0
"711","VOC2012","2009_001299.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"person","Frontal",0,0,1
"712","VOC2012","2009_001300.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,377,1,1,"train","Frontal",0,0,1
"713","VOC2012","2009_001314.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,457,1,1,"bird","Unspecified",0,0,0
"714","VOC2012","2009_001332.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"aeroplane","Right",0,0,0
"715","VOC2012","2009_001333.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"train","Unspecified",0,0,0
"716","VOC2012","2009_001363.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"tvmonitor","Frontal",1,0,1
"717","VOC2012","2009_001391.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",334,500,1,1,"cat","Unspecified",0,0,0
"718","VOC2012","2009_001411.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cat","Right",1,0,0
"719","VOC2012","2009_001433.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"horse","Frontal",1,0,0
"720","VOC2012","2009_001505.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,374,1,1,"sheep","Frontal",1,0,0
"721","VOC2012","2009_001535.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"dog","Unspecified",1,0,0
"722","VOC2012","2009_001536.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"car","Unspecified",0,0,1
"723","VOC2012","2009_001565.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bird","Left",0,0,1
"724","VOC2012","2009_001607.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",324,500,1,1,"bird","Left",0,0,0
"725","VOC2012","2009_001644.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"tvmonitor","Frontal",0,0,0
"726","VOC2012","2009_001663.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"person","Unspecified",0,0,0
"727","VOC2012","2009_001683.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",400,500,1,1,"bird","Left",0,0,0
"728","VOC2012","2009_001684.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,335,1,1,"pottedplant","Unspecified",0,0,0
"729","VOC2012","2009_001687.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"dog","Unspecified",1,0,1
"730","VOC2012","2009_001718.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"person","Frontal",1,0,1
"731","VOC2012","2009_001731.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,318,1,1,"sofa","Frontal",0,0,0
"732","VOC2012","2009_001765.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bird","Right",0,0,0
"733","VOC2012","2009_001768.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,418,1,1,"person","Unspecified",1,0,1
"734","VOC2012","2009_001775.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,415,1,1,"chair","Right",1,0,1
"735","VOC2012","2009_001804.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,385,1,1,"bus","Unspecified",0,0,0
"736","VOC2012","2009_001816.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bus","Unspecified",0,0,0
"737","VOC2012","2009_001818.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",281,500,1,1,"bottle","Frontal",0,0,0
"738","VOC2012","2009_001850.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"aeroplane","Right",0,0,0
"739","VOC2012","2009_001851.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,357,1,1,"aeroplane","Left",0,0,0
"740","VOC2012","2009_001854.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bus","Unspecified",0,0,0
"741","VOC2012","2009_001941.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"boat","Unspecified",1,0,1
"742","VOC2012","2009_001991.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,500,1,1,"sheep","Unspecified",0,0,0
"743","VOC2012","2009_002012.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"dog","Unspecified",0,0,0
"744","VOC2012","2009_002035.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cow","Frontal",1,0,0
"745","VOC2012","2009_002042.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"person","Frontal",1,0,0
"746","VOC2012","2009_002082.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"sheep","Right",1,0,1
"747","VOC2012","2009_002094.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"tvmonitor","Frontal",1,0,1
"748","VOC2012","2009_002097.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"horse","Left",0,0,0
"749","VOC2012","2009_002122.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"cow","Left",0,0,0
"750","VOC2012","2009_002150.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cow","Frontal",1,0,1
"751","VOC2012","2009_002155.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Unspecified",1,0,0
"752","VOC2012","2009_002164.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,340,1,1,"car","Unspecified",0,0,0
"753","VOC2012","2009_002165.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"horse","Right",0,0,1
"754","VOC2012","2009_002171.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cow","Unspecified",0,0,0
"755","VOC2012","2009_002185.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",313,500,1,1,"person","Frontal",1,0,1
"756","VOC2012","2009_002202.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,332,1,1,"train","Right",1,0,0
"757","VOC2012","2009_002221.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cow","Right",1,0,0
"758","VOC2012","2009_002238.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,409,1,1,"bus","Right",1,0,0
"759","VOC2012","2009_002239.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,500,1,1,"motorbike","Rear",1,0,0
"760","VOC2012","2009_002265.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"train","Frontal",0,0,1
"761","VOC2012","2009_002268.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"cat","Unspecified",1,0,0
"762","VOC2012","2009_002291.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,330,1,1,"train","Unspecified",0,0,0
"763","VOC2012","2009_002295.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"bicycle","Right",0,0,0
"764","VOC2012","2009_002317.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,326,1,1,"motorbike","Unspecified",1,0,1
"765","VOC2012","2009_002320.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"aeroplane","Left",0,0,0
"766","VOC2012","2009_002346.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"person","Frontal",1,0,1
"767","VOC2012","2009_002366.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"tvmonitor","Frontal",0,0,1
"768","VOC2012","2009_002372.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,327,1,1,"bottle","Unspecified",0,0,1
"769","VOC2012","2009_002382.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"motorbike","Unspecified",0,0,0
"770","VOC2012","2009_002390.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"sofa","Left",1,0,1
"771","VOC2012","2009_002415.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"diningtable","Unspecified",1,0,1
"772","VOC2012","2009_002445.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,413,1,1,"dog","Unspecified",0,0,0
"773","VOC2012","2009_002487.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"diningtable","Unspecified",0,0,1
"774","VOC2012","2009_002521.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",281,500,1,1,"bottle","Unspecified",0,0,0
"775","VOC2012","2009_002527.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"cat","Unspecified",0,0,1
"776","VOC2012","2009_002535.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,347,1,1,"bus","Unspecified",0,0,0
"777","VOC2012","2009_002539.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,318,1,1,"dog","Right",0,0,0
"778","VOC2012","2009_002549.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,332,1,1,"cow","Left",0,0,0
"779","VOC2012","2009_002562.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"tvmonitor","Frontal",0,0,0
"780","VOC2012","2009_002568.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"train","Frontal",0,0,0
"781","VOC2012","2009_002571.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,334,1,1,"sofa","Unspecified",1,0,0
"782","VOC2012","2009_002573.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",334,500,1,1,"tvmonitor","Frontal",0,0,0
"783","VOC2012","2009_002584.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"person","Unspecified",1,0,0
"784","VOC2012","2009_002591.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"boat","Unspecified",0,0,0
"785","VOC2012","2009_002594.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,429,1,1,"bottle","Unspecified",1,0,0
"786","VOC2012","2009_002604.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"bird","Left",0,0,0
"787","VOC2012","2009_002618.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"car","Unspecified",1,0,0
"788","VOC2012","2009_002635.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cow","Right",0,0,0
"789","VOC2012","2009_002638.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"train","Unspecified",1,0,0
"790","VOC2012","2009_002649.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"bottle","Unspecified",0,0,0
"791","VOC2012","2009_002651.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"motorbike","Unspecified",0,0,1
"792","VOC2012","2009_002727.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,327,1,1,"boat","Unspecified",0,0,0
"793","VOC2012","2009_002732.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"sofa","Frontal",1,0,1
"794","VOC2012","2009_002749.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",224,500,1,1,"bottle","Unspecified",0,0,0
"795","VOC2012","2009_002753.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"cat","Frontal",1,0,1
"796","VOC2012","2009_002771.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"pottedplant","Unspecified",0,0,0
"797","VOC2012","2009_002808.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"aeroplane","Rear",1,0,0
"798","VOC2012","2009_002856.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"bottle","Unspecified",0,0,0
"799","VOC2012","2009_002887.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,243,1,1,"train","Unspecified",1,0,0
"800","VOC2012","2009_002888.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"aeroplane","Unspecified",1,0,0
"801","VOC2012","2009_002928.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bicycle","Right",0,0,0
"802","VOC2012","2009_002936.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"cat","Unspecified",0,0,1
"803","VOC2012","2009_002975.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"horse","Right",0,0,0
"804","VOC2012","2009_002982.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"train","Unspecified",0,0,0
"805","VOC2012","2009_002990.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,335,1,1,"car","Unspecified",0,0,0
"806","VOC2012","2009_003003.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"diningtable","Unspecified",1,0,1
"807","VOC2012","2009_003005.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"aeroplane","Unspecified",0,0,0
"808","VOC2012","2009_003043.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"boat","Rear",0,0,0
"809","VOC2012","2009_003059.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"cow","Unspecified",1,0,1
"810","VOC2012","2009_003063.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Right",0,0,0
"811","VOC2012","2009_003065.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,369,1,1,"bicycle","Unspecified",0,0,1
"812","VOC2012","2009_003071.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"chair","Unspecified",1,0,1
"813","VOC2012","2009_003080.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",375,500,1,1,"boat","Rear",0,0,0
"814","VOC2012","2009_003105.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"train","Unspecified",1,0,0
"815","VOC2012","2009_003123.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"diningtable","Unspecified",1,0,0
"816","VOC2012","2009_003193.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bicycle","Left",0,0,0
"817","VOC2012","2009_003196.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,374,1,1,"motorbike","Left",0,0,0
"818","VOC2012","2009_003217.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"dog","Left",0,0,0
"819","VOC2012","2009_003224.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bicycle","Unspecified",0,0,0
"820","VOC2012","2009_003241.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",333,500,1,1,"dog","Frontal",1,0,0
"821","VOC2012","2009_003269.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"person","Unspecified",1,0,1
"822","VOC2012","2009_003273.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,375,1,1,"bird","Frontal",1,0,1
"823","VOC2012","2009_003299.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,332,1,1,"train","Unspecified",0,0,0
"824","VOC2012","2009_003304.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,339,1,1,"bus","Unspecified",0,0,0
"825","VOC2012","2009_003311.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,333,1,1,"train","Unspecified",1,0,1
"826","VOC2012","2009_003323.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",422,500,1,1,"person","Right",0,0,0
"827","VOC2012","2009_003343.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",299,500,1,1,"bicycle","Left",1,0,0
"828","VOC2012","2009_003378.jpg","The VOC2009 Database","PASCAL VOC2009","flickr",500,468,1,1,"bird","Unspecified",0,0,1
